name,review_text
Zuhur Restaurant,"Delicious food, big portions, and fantastic service! Our server was very charismatic and entertaining, all while ensuring we had everything we needed for a great experience. Will definitely come back!"
Zuhur Restaurant,"The food is amazing, the portions are huge, and the people are so kind. One of my favorite spots in the city!"
Zuhur Restaurant,Zuhur has the best soup and mango shakes! I always get the chicken suqqar with jabatti (not sure if spelt those correctly. Great food and great service ??
Zuhur Restaurant,First time here and in love already! Every bite was an explosion of flavors! The owners were so hospitable. This is looking a lot like our new favourite spot in Edmonton! Can't wait to return!
Zuhur Restaurant,The food here was amazing! Everything was so flavourful including the complimentary soup! I recommend the lamb shank with federation (rice + pasta). Thank you to the Zuhur staff!
Zuhur Restaurant,"I normally dont do review but this was amazing i just had to let the world to experience   the delightfull meal i had .
Its just tastey the more you have you just wana eat more . Thankyou guys for being awesome i definately recommend you try it out yourselves friends  !!"
Zuhur Restaurant,Been here twice now and it is definitely worth the cross city drive I have to do to get here. Owners are a very nice couple and make sure everything is right for you. 12$ for a giant plate of amazing food with soup and juice included? I would eat here all the time if I was closer
Zuhur Restaurant,One of my favourite places to eat; the sweet chicken with rice is the absolute best. The owners/staff are all so friendly and welcoming. Love love love this restaurant.
Zuhur Restaurant,"Amazing service. Large portions. Complimentary soup. What more can you ask for? One of the best meals you can get for 12 dollars in the city. I came here after randomly finding it on google maps, and I will definitely be coming back!"
Zuhur Restaurant,"The food is honestly amazing, the sweet chicken is a drug for me I cant get enough. The staff are amazing with very polished customer service skills. You can tell they actually care. A staple in the edmonton foodie community."
Zuhur Restaurant,"Great food, great value and friendly staff. I had the chicken with rice and it was very well presented in a generous portion, tasted excellent! This is my new favorite place to eat."
Zuhur Restaurant,Amazing customer service! Food is delicious  and they even got me a special order. Would recommend this authentic restaurant to anyone
Zuhur Restaurant,"Love the food and service, they are always constistent with the flavours and portions."
Zuhur Restaurant,Amazing service! Delicious foods every single time I come!! I love their spaghetti and bbq chicken and sweet chicken!!!! Mmmmm! The rice is bomb too!
Zuhur Restaurant,Some of the best food Ive ever had. Will be getting dinner or lunch from here weekly for sure!
Zuhur Restaurant,"The food is fantastic. Well prepared, well seasoned and great portions. The staff is also very kind and welcoming. I definitely recommend this restaurant."
Zuhur Restaurant,Best Authentic tasty Somalian cuisine. Followed by great service. Very very generous portions. The food is Amazing . I recommend this place always
Zuhur Restaurant,"Great restaurant to order delivery food through Uber and skip,  Awsome customer service, polite and professional business owners. Not a typical Somali restaurant in Edmonton as u normally see."
Zuhur Restaurant,Amazing food and friendly staff
Zuhur Restaurant,"Our number 1 halal restaurant! We can't tell you enough how we love the mighty lamb shank here. It's just unbelievably tasty. Not to mention the hospitality. Aunty, I miss you! We will eat out soon insyaAllah."
Zuhur Restaurant,Hands down the best restaurant in the city.. Quick service and amazing people. Everytime I go to the restaurant they make me feel like I'm at home. This place will forever be my first choice
Zuhur Restaurant,Very authentic and tasty East African cuisine. Service is great and people are very friendly. I would say top class of Somali restaurants in Edmonton area. It's my go to restaurant
Zuhur Restaurant,"100% would recommend. Amazing food, awesome staff, clean environment. My favourite dish is the sweet chicken KK ??????"
Zuhur Restaurant,The food is very delicious and very flavourful. The employee/owner are very warming and friendly.
Zuhur Restaurant,"This is unacceptable the food is terrible and undercooked. It's more than 30 times and I went there different of times and they sold me disgusting greasy tasteless gross food. I wasted my money more than 30 times. Everytime time I bought food I throw them away . I found twice a bunch of hair inside the food it's gross and disgusting . .I don't know the owner of this place, but if he sees and read my comments please  do something about it .this is junky dirty food and waste of money!"
Zuhur Restaurant,"Amazing food, high quality service, highly recommended. 5 stars forsure."
Zuhur Restaurant,"Good food, nice service, quick. Had the goat leg with rice. Huge portion with a lot of flavor. Only complaint was that the goat was warm but not hot."
Zuhur Restaurant,The  worst  place I have ever eaten  the same boys who took the order was making the food the food test  bad I  Ian not lying i was so md
Zuhur Restaurant,"Amazing, love the food! The best lamb shank Ive ever had!"
Zuhur Restaurant,"My favourite restaurant. Im literally here every day. Amazing food, Amazing portions, extremely friendly workers."
Zuhur Restaurant,The food was awesome! I was flavourful and the meat was perfectly cooked! And the lady who works there was very nice!
Zuhur Restaurant,"Omg the sweet chicken is to die for, excellent customer service always going above and beyond, very friendly highly recommend coming here if you want authentic East African food, also they have the best mango shakes in the city!!!!!!!!!!!"
Zuhur Restaurant,Im love with the food and the customer service omg they are so nice especially Rusha she is great she deserves a raise for her kindness ??
Zuhur Restaurant,The food is always amazing and comes out in a timely manner. Service is excellent and I just wanna give a shout-out to our sever Ayub. Would recommend to anyone.
Zuhur Restaurant,"Great pickup food, very generous with the super tasty rice (lasts me at least two meals). The lamb is grand!"
Zuhur Restaurant,Amazing spot! Love the food and the service. Quality eats at affordable prices ????
Zuhur Restaurant,"I am a cheap person and i don't  eat out too much. However,  this hanid meal in zuhur restaurant is really the best bang for your buck."
Zuhur Restaurant,"Highly recommend - had the xanid (lamb shank) with rice/pasta, the goat with rice/pasta, and some beef sambusas. Food was ?????? and the service even better"
Zuhur Restaurant,Absolutely delicious food and wonderful service. Love the sweet and sour chicken. Craving one now ??
Zuhur Restaurant,Amazing food. Great people. Lovely atmosphere.
Zuhur Restaurant,"Best Halal restaurant ever , been eating there for a week and the food is amazing, service is better than a 5 stars restaurant, I recommend it"
Zuhur Restaurant,Amazing food best African cuisine. Reasonable price great customer service. The food is Amazing ????
Zuhur Restaurant,"Worst place ever.  This place is such a disgrace, mess. They lie to your face right after saying wallahi. No respect for customers. they charged us over price when we decided correct it they said nothing they can do about it, like telling our faces that they did it on purpose to screw us over and had no regret or shame, Place is very dirty and i am going to call alberta health services to go and check the place"
Zuhur Restaurant,Great food and excellent service. Make sure you ask the waiter for suggestions and you will really get amazing food.
Zuhur Restaurant,"Delicious food, very courteous and friendly staff.  Will definitely be back again."
Zuhur Restaurant,Food was wonderful and tasted great prices were amazing to for the quality and quantity you get and to top it off the food was not very spicy but had lot of flavor I would definitely recommend this place
Zuhur Restaurant,"Best food in Edmonton, best meat"
Zuhur Restaurant,The sweet chilli chicken with rice is a must have!
Zuhur Restaurant,"The best Somali restaurant in town! The Food is fresh, delicious and reasonably priced. Amazing staff and great service."
Zuhur Restaurant,"Came here for breakfast, oh so  bad i never saw like this,
very poor service the walls and floor where dirty, tables where not clean, they served me three days old chicken that was smelling like bad egg, i got sick  when i ate sick, this should be closed for the public safety"
Zuhur Restaurant,This is my favorite restaurant and it's well organized and family oriented and the people who works here are amazing  the food r delicious and fresh and very fair price thank u zuhur
Zuhur Restaurant,"Bad service, absolutely customer care was poor,
The stuff are poo hygiene, even dishes where not clean, city must be inspected this place or should be closed ??"
Zuhur Restaurant,"Food is good i would say, but it is VERY dirty inside... I sat on a table and i literally found a beef bone underneath my table.. + chairs are quite dirty as well.. Disgusted every time i think about how the restaurant looked back then.."
Zuhur Restaurant,"Great food, good customer service and wait time isnt that long. Definitely would come back and dine here again!"
Zuhur Restaurant,One of the best Somalian cuisines I've had in Edmonton.I highly recommend it to everyone. The service was excellent and I would comeback for sure!
Zuhur Restaurant,Amazing place to get African food. Love their Shawarma and Xanid
Zuhur Restaurant,Very friendly and welcoming. Food is delicious 10/10.
Zuhur Restaurant,"Great service and value for every meal I've had there so far, I'd highly recommend it."
Zuhur Restaurant,"Best spot in Edmonton  excellent  service  food is amazing . Also their  specialty   is the meat dish.
10/10 will be back.."
Zuhur Restaurant,Good food great service! They were all super nice and friendly!
Zuhur Restaurant,"Wasn't expecting to be served like this, plus the food wasn't great as I heard from my Edmonton friends. The owner was great to us and I hope they will do better"
Zuhur Restaurant,"Great food, friendly staff, amazing chicken kk one my favourite dishes."
Zuhur Restaurant,Amazing food. Excellent prices. Great portion of food. Very very clean. Great service.
Zuhur Restaurant,Incredible food and the service was great :) honestly for the portion size and quality it is unbeatable !
Zuhur Restaurant,The family that owns the restuarant are such good people and they put in a great deal of effort to make sure customers get great food and service
Zuhur Restaurant,"I had their food delivered and it was FANTASTIC! Thank you!

Update (Nov 2020): Their chicken suqaar - still the best chicken and rice in town."
Zuhur Restaurant,One of the best restaurants in the city. The stuff is very nice and friendly. Strongly Recommended
Zuhur Restaurant,Amazing people and food! Great customer service and phenomenal mango shakes
Zuhur Restaurant,"If i could give zero stars.
Ordered of skip the d jan 30. 2020 at noon.

Gave me old salad. Old meat.
If u want ebola go here"
Zuhur Restaurant,"Try it people. Excellent food, I would also enjoy a bit more variety. Maybe add some sweet plantain in the menu."
Zuhur Restaurant,"Fell sick!! The food had gone bad, but they masked it in spices. Never going back, the food handling isn't good at all. I don't recommend this restaurant to anyone till they take food handling courses."
Zuhur Restaurant,If u want rice and chicken no one does it better. After renovation the place looks way better and clean. Affordable price!
Zuhur Restaurant,Great Food! Great Service! Great People! Highly recommend!
Zuhur Restaurant,"Friendly staff, quick service and great food! Sweet chicken is a must try!"
Zuhur Restaurant,Guy serve as without asking ad drink  or checking on as bad customer service
Zuhur Restaurant,I love to eat here with friends. Best food to have if you have never had african before. My favourite is the rice and goat meat. ??????????????????????????
Zuhur Restaurant,Delicious food and great service! You won't regret it ??
Zuhur Restaurant,Had the KK chicken. Some of the best food I've ever had
Zuhur Restaurant,Tasty food. Friendly staff
Zuhur Restaurant,Very amazing food! Their sweet chicken and rice is very satisfying
Zuhur Restaurant,"Great friendly service, terrific flavourful food, one of Edmonton''s hidden gems."
Zuhur Restaurant,Sweet chicken to die for. As well as friendly customer service. Definitely check this place out
Zuhur Restaurant,Really good Xanid and pasta. I like this place a lot and would recommend for sure. 10/10 ??
Zuhur Restaurant,"My first time having Somalian food, disappointed I didn't try it sooner. Absolutely a must to try!"
Zuhur Restaurant,Friendly people. Amazing Halaal food. May Allah put Barakaa in their business. Ameen Ya Rub.
Zuhur Restaurant,"Food is tastes good, delicious, amazing, tasty, yummy, ... and, yes, I suppose it is even nice.. and, yes, I suppose it is even nice. . I also say that it is a nice restaurant, nice place,"
Zuhur Restaurant,Great service great food I recommend this restaurant 5 stars
Zuhur Restaurant,One of the best authentic restaurants in Edmonton. 100% recommend. You have to try the lamb!!
Zuhur Restaurant,Tasty and affordable spot for Somalia food. Get there early for lunch to try the roast goat meat.
Zuhur Restaurant,"Dishes N tables are dirty, rude staff, different staff say different prices for the same dish, will never go back"
Zuhur Restaurant,If you love ethnic food here a place you should try! There chicken wraps are the bomb
Zuhur Restaurant,Great food and reasonable price. Awesome customer service!
Zuhur Restaurant,Great customer service. Fast food service and delicious food. Recommend it to anyone.
Zuhur Restaurant,"Great customer services, good price and yammy food is available Zuhur Restaurent. Please be aware that."
Zuhur Restaurant,"Prices have gone up, makes the place less attractive as the food doesn't make up for the decor."
Zuhur Restaurant,Delicious food! Huge serving so it's not that expensive ??
Zuhur Restaurant,The food is amazingg??the stuff are really  friendly????
Zuhur Restaurant,"Great family owned restaurant, great prices and authentic Somali food! The samosas are bomb!"
Zuhur Restaurant,"The food is amazing, for sure coming back to this resturant. Chicken KK is a must."
Zuhur Restaurant,The lamb shoulder they have on the weekends is amazing. Best ive had
Zuhur Restaurant,"Amazing food, great service ask for the hannid with rice ????"
Zuhur Restaurant,Great hidden Gem. The food is amazing as well as the service.
Zuhur Restaurant,"Clean,polite,good food with fair prices
Would recommend 10/10"
Zuhur Restaurant,Great food and great service ????
Zuhur Restaurant,Loved the sweet chicken and rice. The soup is to die for!
Zuhur Restaurant,"Everything about this place is amazing, the food to the drinks to the service! 10/10"
Zuhur Restaurant,"Food was blessed great service
Respect a place like this ????"
Zuhur Restaurant,"Best restaurant in the city, chill and affordable place."
Zuhur Restaurant,??
Zuhur Restaurant,My favourite restaurant. Great staff and delicious food.
Zuhur Restaurant,High quality customer service and Tasty food. 10/10.
Zuhur Restaurant,"Fast service, quality food, and a variety to choose from. They deliver through Skipe the Dishes."
Zuhur Restaurant,Delicious food with a nice warm family atmosphere! 5/5
Zuhur Restaurant,"Best Milkshake in the City, Hands down!!!"
Zuhur Restaurant,"Libyan Very nice food and service, and very taste food too."
Zuhur Restaurant,Very Nice welcoming Macha'Allah and all nice meals love it ??
Zuhur Restaurant,The food is unique and amazing service
Zuhur Restaurant,The best Somali restaurant in Edmonton. the food the people and the place are all 100%
Zuhur Restaurant,"Amazing experience, Great service, excellent food."
Zuhur Restaurant,Great family restaurant good food .
Zuhur Restaurant,"Try the chicken KK. Its of the chain. Great place, great service!!"
Zuhur Restaurant,Nice environment  and good food.
Zuhur Restaurant,Amazing food and friendly staff.
Zuhur Restaurant,Best East African Restaurant in Edmonton
Zuhur Restaurant,Tasty somali food. Great customer service
Zuhur Restaurant,Great service and good tast foods
Zuhur Restaurant,Great food great service!!
Zuhur Restaurant,Great place to eat with a friendly employees??????
Zuhur Restaurant,Good food and best customer service
Zuhur Restaurant,Good Somali food and friendly staff.
Zuhur Restaurant,Love the food. Hate the Delivery Fees.
Zuhur Restaurant,They have nice spaghetti of different sorts.
Zuhur Restaurant,"Great food, and super friendly peeps!!!"
Zuhur Restaurant,very tasty highly recommend the chicken
Zuhur Restaurant,Food is wonderful  tasty and the prices are affordable
Zuhur Restaurant,One of the best spots in edmonton. Amazing service
Zuhur Restaurant,Always a great experience all around.
Zuhur Restaurant,Was a great and friendly place great food
Zuhur Restaurant,amazing  I love it ???? come check out guys
Zuhur Restaurant,Amazing food!!! Highly recommend!!
Zuhur Restaurant,the goat.
Zuhur Restaurant,Great food!
Zuhur Restaurant,The best Djibouti/Somali Restaurant EVER!!!
Zuhur Restaurant,"Excellent Lamb, very friendly staff"
Zuhur Restaurant,Great food for good price
Zuhur Restaurant,Great food and exceptional service....
Zuhur Restaurant,Best somali food in the city!
Zuhur Restaurant,Great service. Great hospitality..
Zuhur Restaurant,Great service and food!
Zuhur Restaurant,The best restaurant in Edmonton Somali restaurant food
Zuhur Restaurant,"Clean, good food and good service."
Zuhur Restaurant,Good food and nice people
Zuhur Restaurant,"Great food, great people."
Zuhur Restaurant,Craving for the Lamb Shank again
Zuhur Restaurant,"The sweet chicken is ridiculous, a must have!!"
Zuhur Restaurant,"Excellent food, clean."
Zuhur Restaurant,Delicious food fast and tasty
Zuhur Restaurant,Great food!
Zuhur Restaurant,Everything is so tasty!
Zuhur Restaurant,Best african restaurant ever
Zuhur Restaurant,Best food ever :)
Zuhur Restaurant,Delicious and friendly!
Zuhur Restaurant,Good food
Zuhur Restaurant,The best soup!
Zuhur Restaurant,Try there sweet chicken
Zuhur Restaurant,Best goat in the city
Zuhur Restaurant,Very good food
Zuhur Restaurant,Darn good chicken.
Zuhur Restaurant,Friend's
Zuhur Restaurant,It nice
Zuhur Restaurant,????????
Zuhur Restaurant,Love the food.
Zuhur Restaurant,Amazing Sambusas!!!
Zuhur Restaurant,Nice fresh food
Zuhur Restaurant,Poor food taste
Zuhur Restaurant,This is legit fam????
Zuhur Restaurant,Good food
Zuhur Restaurant,Ok
Zuhur Restaurant,I love this Resturant
Zuhur Restaurant,Delicious
Zuhur Restaurant,Good
Zuhur Restaurant,Great food
Zuhur Restaurant,Amazing food
Zuhur Restaurant,Garbage
Zuhur Restaurant,Good restaurant
Zuhur Restaurant,Yeah
Zuhur Restaurant,Best of the best
Zuhur Restaurant,Nice foods
Zuhur Restaurant,Nothing to say.
Zuhur Restaurant,"BOMBS.
I rate it."
Zuhur Restaurant,Canadian tire
Zuhur Restaurant,Delicious ??
Zuhur Restaurant,It was good food
Zuhur Restaurant,Amazing food
Zuhur Restaurant,Good  food
Zuhur Restaurant,"(Translated by Google) Please change the chef

(Original)
Please iska badala chef ka"
Zuhur Restaurant,"(Translated by Google) The food is excellent, the welcome is impeccable, fine African and Middle Eastern cuisine... well done I can't wait to go back next Friday,

(Original)
La cuisine  est excellente, l'accueil est impeccable,  une fine cuisine africaine et du moyen orient... bref bravo J'ai vraiment  hâte de retourner  le prochain  vendredi,"
Zuhur Restaurant,"(Translated by Google) I had lovely food with my family. They have the best food ever
Thanks to everyone
Regards
Osman

(Original)
Jeg haft dejligt mad med min familen. De har bedste mad ever
Tak til alle
Hilsen
Osman"
Zuhur Restaurant,"(Translated by Google) It's the best restaurant, when you place an order, it's ready immediately, and the disability is 100%.

(Original)
Waa makhayada makhayadaha ugu fican markad orderka dalbatid islamarkiba waa diyaar naafadu waa 100%"
Zuhur Restaurant,"(Translated by Google) I like it honey and rice.

(Original)
I like it hanid and rice."
Zuhur Restaurant,"(Translated by Google) Maasha Allah good restaurant

(Original)
Maasha allaah good restuarant"
Fit4Less,"I workout here almost everyday and just choose times that are not too busy (these are mostly evenings), equipment are great, complete as well, i just need the stairmaster as well too lol"
Fit4Less,"The fitness club is not bad, but a huge minus is the staff who are never at the reception.  they constantly put a sign that they will return in 4 minutes, but in fact there is no one for 1.5 hours.  To use the massage chair you need to run, look for and beg employees.  What they get paid for I still don't understand!  other fit4les don't have this mess! and it's permanent"
Fit4Less,Nice gym. Not crowded in mornings. Cheaper than others in the same area. Gym equipment is in pretty good condition and lot of variety.
Fit4Less,"The Black Card Room just got expanded! 4 squat racks, a hip thrust machine (woohoo!) and an area that's actually breathable since it's no longer confined into one small room--instead, sharing one roof with the rest of the gym. Friendly staff is always a plus. ??"
Fit4Less,"1911 Finch Ave W. is typically clean. No major quams about this location outside of wishing that they would put on a movie, nature channel or something more interesting then cp24.  I (female) will note however, the staff are very rarely at reception as they tend to do tasks in pairs (if they are doing tasks that is).  I very seldom interact with the staff and cant even remember a time Ive even gotten a welcoming smile or greeting in my years of visiting this location.

Today I forgot my water bottle and as I exited the Women's washroom, no shocker,  both employees on duty were together heading towards the utility room. So I kindly interrupted one to advise that I had to go back for my water but as I just tapped my card I would need her to let me back in. She gave me a dismissive head nod (might have uttered  an okay) and I went about my way to my car. To no surprise, she wasnt at the desk to let me back in. I was standing there for a minute and a patron who was exiting tapped her card for me. Embarrassing. When I arrived inside, the same staff was casually pushing the garbage bin with her other coworker as if she had forgotten that I had literally just asked for her assistance.

A bit more attentiveness and smile from the staff would increase the ratings at this location."
Fit4Less,"Not too bad
Busy days are a pain and Monday evenings are the worst ??
Other than that, I have no major complaints.
I just wish that the black card room was actually interesting and had different equipment (I can't lift that heavy yet lol)"
Fit4Less,This gym is always busy and you're always waiting for machines. The bathroom's tend to be out of service occasionally. And for some reason a handful of the equipment is in need of repairs. The gym is very friendly and the staff are extremely nice.
Fit4Less,"Only worth it if price is all you care about - and even then its a stretch. Theres always a few machines broken, equipment missing, and worst of all, always crowded. Its not a large gym either. Theres better options than this location."
Fit4Less,"Good for a budget gym. Doesn't have all the different machines and stations, but enough to complete a workout. Fairly clean and maintain. It is under going some renovations. Looks like it'll expand the black membership only area."
Fit4Less,Every single machine is broken but the staff at this location is nice. Gym is cleaned on regular basis. Rajan suthar is the best employee.
Fit4Less,I started a membership here and cancelled it in jan but was still getting charged. I went into the gym and asked why am i still getting charged they said they got a reactivation notice. I never went in nor did i call in to reactivate it they checked my account and it was inactive since i cancelled it so why was it activated again without my consent? Apparently anyone can use your name and dob to reactivate your account without you knowing. No email was also sent out for reactivating so if you dont check your account you would be paying to them not knowingly for something you thought you cancelled Such scammers. Anyone cancelling there membership at this location better check your monthly statements because someone at this location will reactivate your account ??
Fit4Less,"Having extremly disappointing experience from empress walk location by finch station I was just about to give up on Fit4less and sign up with other gyms till I came to this location. The gym is relatively new and much much bigger than empress location, and best of all they have water fountain, something crucial thats missing from other locations. Front staff are professional and well-mannered. Gym does get quite packed around evening. But you can still. Manage to work out just fine."
Fit4Less,"The mens washroom at this location is absolutely diagusting, they have been out of soap for over the a week at this location! Some of the soap dispencers have been broken as well, And none of the emoyees seem to be bothered about it, just a dirty fit4less location."
Fit4Less,"Been going here for about 2 years. Firstly, the price is really good for the equipment. They have 3 bench presses, 6 smith machines, plenty of free benches for barbells, lots of cable machines. 2 Squat racks in the blackcard workout area. Also lots of cardio machines to use.

Gym gets busy after 4pm so be wary but even around then you can get a good workout.

Cleanliness is pretty good I always see staff going around cleaning things. I have no complaints about the staff mainly because I almost never interact with them, but they seem ok. The gym is always open 24hrs including holidays.

People in the gym are from most age groups (depending on the time of day). Mostly guys during peak hours (I'm a guy but if you're a girl this might matter).

When comparing this gym to the one on Lawrence it has more equipment, an actual water fountain, 24hrs, and your cell signal works."
Fit4Less,Just very pathetic! Tried calling them multiple times. And there is a loud beep sound that goes on after which no one answers the call. Seems like accidently one of the guy picked up the call and he kept me on hold and disappeared!
Fit4Less,"Great!! Awesome! Cheap! 24/7, Wide facilities,lots of equipment,friendly employee, always clean and always cleaning and its inside the mall so whatever u nid shopping,groceries,food etc its all in one place"
Fit4Less,"Good staff when they are there. Generally clean. Get packed during peak hours; recommend coming at off-peak if you can. Biggest downfall is that this location is a theif's paradise. Don't leave items unlocked or at the front - it WILL get stolen and staff will ""check the cameras"" but in truth they don't care. You've been warned."
Fit4Less,"I came for a work out yesterday  April4'2023 at 5:15pm and tried to ask for some assistance, and two ladies in the office informed me that they are not working, yet they were in their uniforms. They responded with attitude and were not polite. Please do better FIT 4 Less."
Fit4Less,"A place for fitness
It's got a lot of equipments and a great facility"
Fit4Less,"I chose this location over the Planet Fitness across the street because it didn't require my my banking info for the annual membership.  It is a larger gym and a chain of Goodlife so it's Canadian.

Pros
Friendly staff
24 hrs
A friend can share your pass when you aren't there.
Black Card gives you
Free Hydro massage
Free Tanning
Free Massage chair
Access to other Fit4Life
Open house last Thurs of every month for friends and family.

Cons
Planet Fitness has same Black Card perks
No Wifi
No plugs for your phone
Free perks only available when staff is there (and hours aren't convenient for staff to be there) Would be better if you could use your pass to access massage machines"
Fit4Less,"This location is the best hands down. Its spacious, has massage chairs, tan room, clean washrooms, locker, changing rooms, showers open24/7. Doesn't smell like sweat, incredibly efficient staff ?? . Free parking. Has water fountain. Free wifi (finally). ??

On the downside - Lockers are tiny. Its HOT as hell inside, like the AC barely works. I see people  profusely sweating, I often stop working just because of the heat."
Fit4Less,"The staff is absolutely amazing!!! Everyone is so friendly and nice.
The new manager did an amazing job cleaning up the gym and handles all complaints in a respectful way.

I always feel welcomed with lots of smiles and laughs from the staff
If I could I would give them 6 stars!!
Great job!"
Fit4Less,"Good place to workout.

One staff doesnt have any common sense. He goes cleaning washrooms on a busy afternoon and takes forever to open for gym users."
Fit4Less,"Decent gym and decent space but overall not enough machines that specific and specialize enough. If you're a casual gym goer / bro looking for a cheap place, this is your domain.

If you're looking for personal training or an experience, this is not it as their lack of experience and staff don't really know what they're doing in terms of knowledge on themselves or even when they give advice. I've gone here for a couple of years and even during covid and the management isn't great, the staff was mediocre at best as they went to clean up but more times than not, the gym overall was a mess.

I've also had a poor experience when it came to a dude with roid rage as he threw a plate at me and management took a over a week to address and kick him out. This showed me how much they really care but then again, $5 biweekly for a membership is what you get right? Who cares about the members. Manager here didn't really help me out when it came down to billing as well when I was charged on multiple occasions even after cancelling. He said, he couldn't do anything for me and to bite the bullet."
Fit4Less,Liked the atmosphere but staff is not friendly or doesnt help while they are still there but dont help us out.
Fit4Less,This one star is only for the staff. They getting paid only for standing there and watching at people faces. Thats the reason I asked my friend to cancel the membership for fit 4 less
Fit4Less,Always too crowdy....dont go there...most of the time no staff at the desk.... cancelling my membership
Fit4Less,"Overcrowded, and the machines are never available to use. Every time I had to use leg extensions and it's always in maintenance mode.."
Fit4Less,"Great job to staff always keeping the place nice and tidy. Choice of music played is horrible. They've been keeping up with the broken machines very good.
If only there are more barbells and clips as deadlifters are hogging it all."
Fit4Less,"The new manager named ""Muna"" or ""Mona"" or ""Runa"" was extremely rude and impolite. The staff here were fine and greet people but not the manager. Totally opposite with the previous manager. She gets a lot of complaints about her attitude everyday but don't know why she still here."
Fit4Less,"This is the best Fit4Less location! Kelvin, Alexia, and Kianna are amazing staff. They go above and beyond for their customers. This gym is SO clean and spacious with a great variety of fitness equipment. I highly recommend checking it out, truly the best!"
Fit4Less,"Super clean, pretty spacious. Staff is pretty good for the most part. However, pleeeeeeease add a couple of free weight squat racks. Currently all the squat racks are this ""freedom rack"" where the bar is stuck to the machine and you can move it forward, but its a completely different feel compared to free weight."
Fit4Less,"I went to this gym for the first time and I misplaced my key card, I asked for a new one and I did expect a charge for it but not $22 3x my membership. So I decided to cancel and they told me I needed to give a 30 days notice and they would still continue to charge me even if I dont use it. Just so you know there will rob you of your own money"
Fit4Less,Such a poor management. I want to share one horrible incident that happened with me and my friend The manager at the branch Mrunan I guess her name is. She was so freaking rude and aggressive on me and my friend just for the reason that one of us forgets our access card at the home and did entered the gym only on the one card that we were having with us. There was no one at the front desk to help people entering at that time. When we entered she came out of the room and literally yelled at us and said us that she is denying our entry as we entered on one card. We mentioned her that we are very sorry about that but we are active member please check in your records. She did not listened to that and told us that she will cancel our membership and call the security to get us off the premises. It was getting so embracing for us as we never experienced something like that before in our lives. We also told her that we are new members dont know the policies well and someone was not there at the front desk at that time. But rather than listening to her she called the security and threatened us regarding calling the cops for such a small thing.
Fit4Less,"Horrible manager. Signed up online and worked out there a couple times until I saw the manager there. She has a very bad attitude, never greet anyone, did nothing but stand at the front desk and gave gym members hard time. Worst customer service in the gym industry. Cancelled my membership. AVOID AT ALL COST. FIRE THE MANAGER"
Fit4Less,A spacious gym with a lot of equipment. Nice if you're a beginner trying to work out for the first time or just want to workout once in awhile. The employees are friendly and helpful for the most part.
Fit4Less,Their washroom water taps are very cold which is bad for winter season. They need to fix this issue or at least speak to the landlord to get their water system fixed
Fit4Less,"This is the worst gym ever the employees that works here are all immature and unprofessional the only care about their friends if youre friends with them you will get the best  welcome when you enter they have no respect for other members furthermore  they dont speak proper English I dont know why the were employed at front desk when their lack of professionalism, to the owner do something or else you will gradually lose members treat all your members equal"
Fit4Less,"The best gym in North York, always super clean, coordinated  and enough equipment for everyone, staff are great and always available to assist.. However, Your music playlist was probably designed for dinner dates and am also curious why I haven't heard African music play ??"
Fit4Less,"Went to the gym with a friend to workout and a worker was extremely rude and ignorant. She even threatened to ban our membership. What kind of gym threatens people who are just trying to work and focus on their well being?? It was extremely rude of her and she has no manners whatsoever. I hope she learns the decency of being a human and learns to be considerate of others feelings - especially if theyre shy to workout in front of others.

I have never experienced such rude customer service or even just the rude manners of a worker - she made it extremely hard to continue working out knowing the negativity she impacted on myself and my friend. Hope one day she learns kindness and generosity of the heart."
Fit4Less,Basic basic. Has showers and good equipment
Fit4Less,"Still one of my favorite places to be, was there on the weekend, Jane and Finch location...gym is life??????"
Fit4Less,"Prices are quite reasonable.  The environment is cleaning, huge, many different equipments, staff is helpful.  Location is safe and convenient. Newcomers have to sign up with credit cards"
Fit4Less,There staffs are  ok! But all three Shower rooms don't  have hot water at all!
Fit4Less,"This one is the 5th I tried and it was a nice experience, its huge , spacious, the location is not bad . People are cool and Yh not so many girls but its fine and kinda clean ."
Fit4Less,Too crowded anytime you go there  some of the machines are broken. Time to switch
Fit4Less,"I can't unsubscribe online, so they tell me I have to go straight to the gym, after my work and only in time gap when staff working, why can't I just cancel it online? Terrible"
Fit4Less,Nice & Clean large Facility with multiple equipment.
Fit4Less,Just because you work out that does not make you a good staff! I guess fit4less dont have any criteria while hiring staff in this location. The rest is ok for this location. Dont Believe fake good comments with mentioning people name! Where is Quality control and inspection for this corp?!
Fit4Less,I only gave one star because I did not have a choice of 0. The staff is spiteful and ignorant. They care less about the members and basically Allow their friends to use the gym. While members pay. I called and canceled my membership after one day use. I canceled because of my observation and my needs for a gym was not met.  Previously I had a GoodLife membership but due to Covid the pool was closed so I thought ok I will use fitforless until Covid goes away. Fitforless says I can call and cancel. So I did. To this day April first my account was charged again. Today I am going to my bank to settle this. This place is a mess and people should really find a better gym. The staff there are horrible!!!!! Bad customer service and friends being allowed in without paying as everyone does is so wrong. I even overheard a young man asking to be let in without his proof of vaccination. When told no he told the service rep that his other colleague allows him to use the gym. Sighhhhhh!!!!! Bad experience
